ID,DATE,TO,FROM,REASON,SERVER,CHANNEL,QUANT_1,QUANT_1_ID,QUANT_2,QUANT_2_ID,QUANT_3,QUANT_3_ID,AVG QUANT,DUPLICATE ID,DISMISSED,CORRECTION ADD,CORRECTION SUB,CORRECTION COMMENT,FINAL QUANT
1906,01/01/2021-00:00:00,bot7#334,20,mock reason text,mock server,mock channel,144,3,55,4,13,5,70,,,,,,70
1907,01/01/2021-00:00:00,bot12#791,11,mock reason text,mock server,mock channel,13,7,13,8,0,9,8,,,,,,8
1908,01/01/2021-00:00:00,bot20#437,20,mock reason text,mock server,mock channel,0,9,144,0,13,1,52,,,,,,52
1909,01/01/2021-00:00:00,bot5#684,4,mock reason text,mock server,mock channel,0,2,144,3,13,4,52,,,,,,52
1910,01/01/2021-00:00:00,bot8#1068,11,mock reason text,mock server,mock channel,21,4,0,5,13,6,11,,,,,,11
1911,01/01/2021-00:00:00,bot10#39,22,mock reason text,mock server,mock channel,13,0,13,1,144,2,56,,,,,,56
1912,01/01/2021-00:00:00,bot0#839,17,mock reason text,mock server,mock channel,144,8,55,9,0,0,66,,,,,,66
1913,01/01/2021-00:00:00,bot7#182,36,mock reason text,mock server,mock channel,13,4,13,5,13,6,13,,,,,,13
1914,01/01/2021-00:00:00,bot5#320,7,mock reason text,mock server,mock channel,0,3,0,4,0,5,0,,,,,,0
1915,01/01/2021-00:00:00,bot48#533,36,mock reason text,mock server,mock channel,13,6,0,7,13,8,8,,,1,,addition comment,9
1916,01/01/2021-00:00:00,bot12#1204,49,mock reason text,mock server,mock channel,0,5,0,6,55,7,18,,,,,,18
1917,01/01/2021-00:00:00,bot2#710,11,mock reason text,mock server,mock channel,0,9,21,0,0,1,7,,,,,,7
1918,01/01/2021-00:00:00,bot3#1710,43,mock reason text,mock server,mock channel,144,6,21,7,0,8,55,,,,,,55
1919,01/01/2021-00:00:00,bot15#1105,27,mock reason text,mock server,mock channel,13,8,0,9,13,0,8,,,,,,8
1920,01/01/2021-00:00:00,bot32#1277,15,mock reason text,mock server,mock channel,21,2,21,3,21,4,21,,,,,,21
1921,01/01/2021-00:00:00,bot15#149,14,mock reason text,mock server,mock channel,144,6,13,7,144,8,100,,,,,,100
1922,01/01/2021-00:00:00,bot32#760,15,mock reason text,mock server,mock channel,0,5,0,6,55,7,18,,,,,,18
1923,01/01/2021-00:00:00,bot10#303,30,mock reason text,mock server,mock channel,0,4,0,5,13,6,4,,,,,,4
1924,01/01/2021-00:00:00,bot41#1894,5,mock reason text,mock server,mock channel,144,1,0,2,55,3,66,,,,,,66
1925,01/01/2021-00:00:00,bot22#1741,47,mock reason text,mock server,mock channel,0,2,144,3,0,4,48,,,,,,48
1926,01/01/2021-00:00:00,bot30#1321,2,mock reason text,mock server,mock channel,144,1,0,2,55,3,66,,,,,,66
1927,01/01/2021-00:00:00,bot0#1656,15,mock reason text,mock server,mock channel,21,8,13,9,21,0,18,,,,,,18
1928,01/01/2021-00:00:00,bot23#1432,47,mock reason text,mock server,mock channel,21,4,144,5,21,6,62,,,,,,62
1929,01/01/2021-00:00:00,bot1#1452,22,mock reason text,mock server,mock channel,0,3,0,4,13,5,4,,,,,,4
1930,01/01/2021-00:00:00,bot7#177,13,mock reason text,mock server,mock channel,13,9,13,0,0,1,8,,,,,,8
1931,01/01/2021-00:00:00,bot41#1370,40,mock reason text,mock server,mock channel,13,5,144,6,13,7,56,,,,,,56
1932,01/01/2021-00:00:00,bot10#1253,14,mock reason text,mock server,mock channel,21,0,21,1,21,2,21,,,,,,21
1933,01/01/2021-00:00:00,bot0#842,48,mock reason text,mock server,mock channel,144,4,144,5,13,6,100,,,,,,100
1934,01/01/2021-00:00:00,bot7#1767,7,mock reason text,mock server,mock channel,144,6,0,7,144,8,96,,,,,,96
1935,01/01/2021-00:00:00,bot1#892,6,mock reason text,mock server,mock channel,13,2,21,3,13,4,15,,,,,,15
1936,01/01/2021-00:00:00,bot7#1360,12,mock reason text,mock server,mock channel,13,1,21,2,21,3,18,,TRUE,,,,0
1937,01/01/2021-00:00:00,bot23#280,21,mock reason text,mock server,mock channel,13,4,13,5,0,6,8,,,,,,8
1938,01/01/2021-00:00:00,bot0#323,31,mock reason text,mock server,mock channel,144,6,55,7,144,8,114,,,,,,114
1939,01/01/2021-00:00:00,bot2#1769,11,mock reason text,mock server,mock channel,21,4,55,5,55,6,43,,,,,,43
1940,01/01/2021-00:00:00,bot2#1982,8,mock reason text,mock server,mock channel,144,6,55,7,13,8,70,,,,,,70
1941,01/01/2021-00:00:00,bot32#971,37,mock reason text,mock server,mock channel,13,4,21,5,13,6,15,,,,,,15
1942,01/01/2021-00:00:00,bot41#1386,43,mock reason text,mock server,mock channel,13,7,13,8,21,9,15,,,,,,15
1943,01/01/2021-00:00:00,bot15#261,5,mock reason text,mock server,mock channel,13,7,21,8,13,9,15,,,,2,substraction comment,13
1944,01/01/2021-00:00:00,bot2#1861,27,mock reason text,mock server,mock channel,13,4,0,5,13,6,8,,,,,,8
1945,01/01/2021-00:00:00,bot41#1824,15,mock reason text,mock server,mock channel,21,7,55,8,55,9,43,,,,,,43
1946,01/01/2021-00:00:00,bot9#48,32,mock reason text,mock server,mock channel,55,8,21,9,21,0,32,,,,,,32
1947,01/01/2021-00:00:00,bot22#902,19,mock reason text,mock server,mock channel,144,8,144,9,144,0,144,,,,,,144
1948,01/01/2021-00:00:00,bot12#860,27,mock reason text,mock server,mock channel,55,7,21,8,55,9,43,,TRUE,,,,0
1949,01/01/2021-00:00:00,bot0#1173,47,mock reason text,mock server,mock channel,55,9,55,0,21,1,43,,,,,,43
1950,01/01/2021-00:00:00,bot12#1152,36,mock reason text,mock server,mock channel,0,0,13,1,13,2,8,,,,,,8
1951,01/01/2021-00:00:00,bot14#639,32,mock reason text,mock server,mock channel,21,3,144,4,0,5,55,,,,,,55
1952,01/01/2021-00:00:00,bot7#1792,34,mock reason text,mock server,mock channel,21,7,21,8,13,9,18,,,,,,18
1953,01/01/2021-00:00:00,bot4#757,32,mock reason text,mock server,mock channel,55,2,55,3,144,4,84,,,,32,substraction comment,52
1954,01/01/2021-00:00:00,bot0#548,40,mock reason text,mock server,mock channel,13,5,13,6,144,7,56,,,,,,56
1955,01/01/2021-00:00:00,bot0#1279,9,mock reason text,mock server,mock channel,21,9,21,0,21,1,21,,,,,,21
1956,01/01/2021-00:00:00,bot12#1122,18,mock reason text,mock server,mock channel,13,0,144,1,55,2,70,,,,,,70
1957,01/01/2021-00:00:00,bot0#837,34,mock reason text,mock server,mock channel,144,2,55,3,0,4,66,,,,,,66
1958,01/01/2021-00:00:00,bot2#1426,4,mock reason text,mock server,mock channel,21,3,13,4,144,5,59,,,,,,59
1959,01/01/2021-00:00:00,bot4#638,1,mock reason text,mock server,mock channel,13,1,0,2,13,3,8,,,4,,addition comment,12
1960,01/01/2021-00:00:00,bot2#1935,11,mock reason text,mock server,mock channel,144,5,0,6,144,7,96,,,,,,96
1961,01/01/2021-00:00:00,bot1#1715,11,mock reason text,mock server,mock channel,13,7,13,8,55,9,27,,,,,,27
1962,01/01/2021-00:00:00,bot0#1927,16,mock reason text,mock server,mock channel,21,5,55,6,0,7,25,,,14,,addition comment,39
1963,01/01/2021-00:00:00,bot15#1564,28,mock reason text,mock server,mock channel,13,1,21,2,21,3,18,,,,,,18
1964,01/01/2021-00:00:00,bot10#1533,19,mock reason text,mock server,mock channel,0,8,0,9,21,0,7,,,,,,7
1965,01/01/2021-00:00:00,bot0#1303,16,mock reason text,mock server,mock channel,0,7,55,8,144,9,66,,,,,,66
1966,01/01/2021-00:00:00,bot12#1039,46,mock reason text,mock server,mock channel,144,0,144,1,0,2,96,,,,,,96
1967,01/01/2021-00:00:00,bot15#471,45,mock reason text,mock server,mock channel,21,1,21,2,21,3,21,,,,,,21
1968,01/01/2021-00:00:00,bot14#833,14,mock reason text,mock server,mock channel,0,6,13,7,0,8,4,,,,,,4
1969,01/01/2021-00:00:00,bot7#1387,13,mock reason text,mock server,mock channel,55,7,144,8,21,9,73,,,,,,73
1970,01/01/2021-00:00:00,bot6#1323,17,mock reason text,mock server,mock channel,55,0,13,1,21,2,29,,,,,,29
1971,01/01/2021-00:00:00,bot14#441,36,mock reason text,mock server,mock channel,55,1,55,2,55,3,55,,,,,,55
1972,01/01/2021-00:00:00,bot11#1698,48,mock reason text,mock server,mock channel,55,1,13,2,55,3,41,,,,,,41
1973,01/01/2021-00:00:00,bot14#482,19,mock reason text,mock server,mock channel,0,5,0,6,55,7,18,,,,,,18
1974,01/01/2021-00:00:00,bot14#1188,6,mock reason text,mock server,mock channel,55,8,55,9,55,0,55,,,,,,55
1975,01/01/2021-00:00:00,bot7#547,26,mock reason text,mock server,mock channel,13,7,21,8,0,9,11,,,,,,11
1976,01/01/2021-00:00:00,bot11#230,0,mock reason text,mock server,mock channel,144,2,144,3,13,4,100,,,,,,100
1977,01/01/2021-00:00:00,bot12#341,17,mock reason text,mock server,mock channel,144,4,144,5,21,6,103,,,,,,103
1978,01/01/2021-00:00:00,bot4#1313,46,mock reason text,mock server,mock channel,0,5,0,6,0,7,0,,,,,,0
1979,01/01/2021-00:00:00,bot7#1124,29,mock reason text,mock server,mock channel,0,9,0,0,55,1,18,,,,,,18
1980,01/01/2021-00:00:00,bot7#326,47,mock reason text,mock server,mock channel,21,9,13,0,21,1,18,,,,,,18
1981,01/01/2021-00:00:00,bot0#489,12,mock reason text,mock server,mock channel,21,9,144,0,21,1,62,,,,,,62
1982,01/01/2021-00:00:00,bot12#20,20,mock reason text,mock server,mock channel,13,4,13,5,144,6,56,,,,,,56
1983,01/01/2021-00:00:00,bot12#71,14,mock reason text,mock server,mock channel,21,5,21,6,21,7,21,,,,,,21
1984,01/01/2021-00:00:00,bot5#1371,38,mock reason text,mock server,mock channel,144,9,144,0,13,1,100,,,,,,100
1985,01/01/2021-00:00:00,bot1#982,20,mock reason text,mock server,mock channel,13,3,13,4,0,5,8,,,,,,8
1986,01/01/2021-00:00:00,bot5#534,14,mock reason text,mock server,mock channel,0,2,21,3,144,4,55,2431,,,,,0
1987,01/01/2021-00:00:00,bot10#1854,13,mock reason text,mock server,mock channel,144,4,55,5,55,6,84,,,,,,84
1988,01/01/2021-00:00:00,bot2#402,39,mock reason text,mock server,mock channel,13,7,13,8,21,9,15,,,,,,15
1989,01/01/2021-00:00:00,bot15#1664,48,mock reason text,mock server,mock channel,55,3,21,4,55,5,43,,,,,,43
1990,01/01/2021-00:00:00,bot12#1062,19,mock reason text,mock server,mock channel,144,7,144,8,0,9,96,,,,,,96
1991,01/01/2021-00:00:00,bot0#930,45,mock reason text,mock server,mock channel,21,3,0,4,13,5,11,,,,,,11
1992,01/01/2021-00:00:00,bot1#502,0,mock reason text,mock server,mock channel,55,6,13,7,55,8,41,,,,,,41
1993,01/01/2021-00:00:00,bot10#1260,17,mock reason text,mock server,mock channel,144,0,0,1,55,2,66,,,,,,66
1994,01/01/2021-00:00:00,bot4#502,5,mock reason text,mock server,mock channel,21,7,55,8,144,9,73,,,,,,73
1995,01/01/2021-00:00:00,bot12#960,46,mock reason text,mock server,mock channel,55,1,0,2,55,3,36,,,,,,36
1996,01/01/2021-00:00:00,bot20#1734,3,mock reason text,mock server,mock channel,13,7,0,8,13,9,8,,,,,,8
1997,01/01/2021-00:00:00,bot12#1090,22,mock reason text,mock server,mock channel,13,6,13,7,13,8,13,,,,,,13
1998,01/01/2021-00:00:00,bot14#512,7,mock reason text,mock server,mock channel,55,2,21,3,13,4,29,,,,,,29
1999,01/01/2021-00:00:00,bot36#182,20,mock reason text,mock server,mock channel,21,0,21,1,21,2,21,2260,,,,,0
2000,01/01/2021-00:00:00,bot12#127,25,mock reason text,mock server,mock channel,0,8,144,9,144,0,96,,,,,,96
2001,01/01/2021-00:00:00,bot20#587,14,mock reason text,mock server,mock channel,13,0,55,1,13,2,27,,,,,,27
2002,01/01/2021-00:00:00,bot32#1839,27,mock reason text,mock server,mock channel,0,0,0,1,13,2,4,,,,,,4
2003,01/01/2021-00:00:00,bot0#1387,27,mock reason text,mock server,mock channel,21,9,21,0,21,1,21,,,,,,21
2004,01/01/2021-00:00:00,bot2#1499,6,mock reason text,mock server,mock channel,55,2,13,3,144,4,70,,,,,,70
2005,01/01/2021-00:00:00,bot0#1363,6,mock reason text,mock server,mock channel,21,1,55,2,144,3,73,,,,,,73
2006,01/01/2021-00:00:00,bot15#1973,12,mock reason text,mock server,mock channel,0,0,0,1,0,2,0,,,,,,0
2007,01/01/2021-00:00:00,bot9#628,39,mock reason text,mock server,mock channel,55,9,55,0,55,1,55,,,,,,55
2008,01/01/2021-00:00:00,bot2#1772,22,mock reason text,mock server,mock channel,55,5,0,6,55,7,36,,,,,,36
2009,01/01/2021-00:00:00,bot4#913,20,mock reason text,mock server,mock channel,13,1,0,2,0,3,4,,,,,,4
2010,01/01/2021-00:00:00,bot7#1056,45,mock reason text,mock server,mock channel,0,9,0,0,0,1,0,,,,,,0
2011,01/01/2021-00:00:00,bot7#1425,4,mock reason text,mock server,mock channel,144,6,55,7,144,8,114,,,,,,114
2012,01/01/2021-00:00:00,bot5#1462,15,mock reason text,mock server,mock channel,144,4,0,5,144,6,96,,,,,,96
2013,01/01/2021-00:00:00,bot1#1872,37,mock reason text,mock server,mock channel,0,6,21,7,0,8,7,,,,,,7
2014,01/01/2021-00:00:00,bot7#259,30,mock reason text,mock server,mock channel,144,2,144,3,21,4,103,,,,,,103
2015,01/01/2021-00:00:00,bot0#899,48,mock reason text,mock server,mock channel,144,8,144,9,144,0,144,,,,,,144
2016,01/01/2021-00:00:00,bot12#711,25,mock reason text,mock server,mock channel,13,3,55,4,55,5,41,,,7,,addition comment,48
2017,01/01/2021-00:00:00,bot2#719,12,mock reason text,mock server,mock channel,0,3,0,4,21,5,7,,,3,,addition comment,10
2018,01/01/2021-00:00:00,bot48#200,19,mock reason text,mock server,mock channel,0,5,21,6,0,7,7,,,,,,7
2019,01/01/2021-00:00:00,bot1#141,30,mock reason text,mock server,mock channel,55,5,55,6,13,7,41,,TRUE,,,,0
2020,01/01/2021-00:00:00,bot0#63,48,mock reason text,mock server,mock channel,55,0,55,1,55,2,55,,,,,,55
2021,01/01/2021-00:00:00,bot0#1499,29,mock reason text,mock server,mock channel,21,2,21,3,55,4,32,,,,,,32
2022,01/01/2021-00:00:00,bot12#1687,47,mock reason text,mock server,mock channel,13,0,0,1,21,2,11,,,,,,11
2023,01/01/2021-00:00:00,bot9#946,24,mock reason text,mock server,mock channel,21,2,21,3,13,4,18,,,,,,18
2024,01/01/2021-00:00:00,bot20#1739,6,mock reason text,mock server,mock channel,13,6,21,7,0,8,11,,,,,,11
2025,01/01/2021-00:00:00,bot10#1635,44,mock reason text,mock server,mock channel,0,2,0,3,13,4,4,,,,,,4
2026,01/01/2021-00:00:00,bot14#1101,29,mock reason text,mock server,mock channel,13,8,144,9,21,0,59,,,,,,59
2027,01/01/2021-00:00:00,bot8#355,32,mock reason text,mock server,mock channel,0,2,0,3,0,4,0,,,,,,0
2028,01/01/2021-00:00:00,bot6#81,43,mock reason text,mock server,mock channel,55,8,13,9,21,0,29,,,,12,substraction comment,17
2029,01/01/2021-00:00:00,bot32#1017,27,mock reason text,mock server,mock channel,13,1,13,2,13,3,13,,,,,,13
2030,01/01/2021-00:00:00,bot32#541,36,mock reason text,mock server,mock channel,21,8,21,9,13,0,18,,,,,,18
2031,01/01/2021-00:00:00,bot1#1318,5,mock reason text,mock server,mock channel,55,3,55,4,21,5,43,,,,,,43
2032,01/01/2021-00:00:00,bot14#1419,33,mock reason text,mock server,mock channel,13,1,0,2,13,3,8,,,,,,8
2033,01/01/2021-00:00:00,bot2#225,36,mock reason text,mock server,mock channel,0,4,13,5,13,6,8,,,,,,8
2034,01/01/2021-00:00:00,bot12#1598,48,mock reason text,mock server,mock channel,21,8,21,9,21,0,21,,,,,,21
2035,01/01/2021-00:00:00,bot10#1405,1,mock reason text,mock server,mock channel,0,6,144,7,55,8,66,,,,,,66
2036,01/01/2021-00:00:00,bot10#1540,20,mock reason text,mock server,mock channel,13,7,21,8,13,9,15,,,,,,15
2037,01/01/2021-00:00:00,bot5#1076,35,mock reason text,mock server,mock channel,13,4,144,5,144,6,100,,,,,,100
2038,01/01/2021-00:00:00,bot12#1830,34,mock reason text,mock server,mock channel,0,7,55,8,0,9,18,,,,,,18
2039,01/01/2021-00:00:00,bot7#642,7,mock reason text,mock server,mock channel,144,6,144,7,144,8,144,,,,,,144
2040,01/01/2021-00:00:00,bot41#673,3,mock reason text,mock server,mock channel,13,0,21,1,13,2,15,,,,,,15
2041,01/01/2021-00:00:00,bot11#510,3,mock reason text,mock server,mock channel,0,3,0,4,0,5,0,,,,,,0
2042,01/01/2021-00:00:00,bot12#930,27,mock reason text,mock server,mock channel,21,0,21,1,55,2,32,,,,,,32
2043,01/01/2021-00:00:00,bot15#1459,36,mock reason text,mock server,mock channel,13,8,13,9,13,0,13,,,,,,13
2044,01/01/2021-00:00:00,bot41#115,15,mock reason text,mock server,mock channel,144,5,144,6,144,7,144,,,,,,144
2045,01/01/2021-00:00:00,bot4#627,39,mock reason text,mock server,mock channel,144,9,144,0,55,1,114,,,,,,114
2046,01/01/2021-00:00:00,bot10#1216,48,mock reason text,mock server,mock channel,55,0,55,1,21,2,43,,,,,,43
2047,01/01/2021-00:00:00,bot9#1889,49,mock reason text,mock server,mock channel,21,0,55,1,21,2,32,,,,,,32
2048,01/01/2021-00:00:00,bot1#1866,46,mock reason text,mock server,mock channel,55,4,55,5,55,6,55,,,,,,55
2049,01/01/2021-00:00:00,bot41#1287,8,mock reason text,mock server,mock channel,0,2,144,3,13,4,52,,,,,,52
2050,01/01/2021-00:00:00,bot0#1373,43,mock reason text,mock server,mock channel,13,6,13,7,13,8,13,,,,,,13
2051,01/01/2021-00:00:00,bot2#453,11,mock reason text,mock server,mock channel,21,6,21,7,21,8,21,,,,,,21
2052,01/01/2021-00:00:00,bot2#258,49,mock reason text,mock server,mock channel,13,6,0,7,13,8,8,,,0,,addition comment,8
2053,01/01/2021-00:00:00,bot15#355,40,mock reason text,mock server,mock channel,0,5,55,6,0,7,18,,,,,,18
2054,01/01/2021-00:00:00,bot48#1239,10,mock reason text,mock server,mock channel,144,0,144,1,0,2,96,,,89,,addition comment,185
2055,01/01/2021-00:00:00,bot14#1616,44,mock reason text,mock server,mock channel,55,3,13,4,21,5,29,,,,,,29
2056,01/01/2021-00:00:00,bot9#1639,14,mock reason text,mock server,mock channel,144,6,13,7,55,8,70,,,,,,70
2057,01/01/2021-00:00:00,bot9#1339,28,mock reason text,mock server,mock channel,13,3,0,4,0,5,4,,,,,,4
2058,01/01/2021-00:00:00,bot30#618,4,mock reason text,mock server,mock channel,13,7,21,8,21,9,18,,,,,,18
2059,01/01/2021-00:00:00,bot23#1407,19,mock reason text,mock server,mock channel,144,9,13,0,144,1,100,,,,,,100
2060,01/01/2021-00:00:00,bot41#1896,46,mock reason text,mock server,mock channel,13,8,13,9,0,0,8,,,,,,8
2061,01/01/2021-00:00:00,bot0#663,17,mock reason text,mock server,mock channel,144,7,21,8,21,9,62,,,,,,62
2062,01/01/2021-00:00:00,bot23#120,36,mock reason text,mock server,mock channel,0,7,21,8,144,9,55,,,,,,55
2063,01/01/2021-00:00:00,bot23#1630,49,mock reason text,mock server,mock channel,144,8,13,9,144,0,100,,,,85,substraction comment,15
2064,01/01/2021-00:00:00,bot14#500,23,mock reason text,mock server,mock channel,144,7,0,8,144,9,96,,,,,,96
2065,01/01/2021-00:00:00,bot15#857,13,mock reason text,mock server,mock channel,0,1,55,2,0,3,18,,,,,,18
2066,01/01/2021-00:00:00,bot9#631,35,mock reason text,mock server,mock channel,0,2,21,3,0,4,7,,,,,,7
2067,01/01/2021-00:00:00,bot8#1141,21,mock reason text,mock server,mock channel,55,9,21,0,55,1,43,,,,,,43
2068,01/01/2021-00:00:00,bot11#1136,49,mock reason text,mock server,mock channel,55,5,0,6,144,7,66,,,,,,66
2069,01/01/2021-00:00:00,bot34#733,21,mock reason text,mock server,mock channel,144,6,144,7,144,8,144,,,,,,144
2070,01/01/2021-00:00:00,bot0#419,19,mock reason text,mock server,mock channel,144,1,0,2,0,3,48,,,,,,48
2071,01/01/2021-00:00:00,bot6#1008,33,mock reason text,mock server,mock channel,55,7,55,8,144,9,84,,,,,,84
2072,01/01/2021-00:00:00,bot12#669,23,mock reason text,mock server,mock channel,144,3,21,4,55,5,73,,,,38,substraction comment,35
2073,01/01/2021-00:00:00,bot2#1672,20,mock reason text,mock server,mock channel,55,9,21,0,0,1,25,,,,,,25
2074,01/01/2021-00:00:00,bot0#1632,32,mock reason text,mock server,mock channel,13,8,21,9,21,0,18,,,9,,addition comment,27
2075,01/01/2021-00:00:00,bot12#1452,38,mock reason text,mock server,mock channel,21,3,21,4,55,5,32,,,,,,32
2076,01/01/2021-00:00:00,bot7#500,42,mock reason text,mock server,mock channel,55,2,55,3,21,4,43,,,,,,43
2077,01/01/2021-00:00:00,bot7#120,24,mock reason text,mock server,mock channel,144,5,13,6,144,7,100,,,,,,100
2078,01/01/2021-00:00:00,bot12#761,46,mock reason text,mock server,mock channel,13,8,13,9,13,0,13,,,,,,13
2079,01/01/2021-00:00:00,bot0#796,8,mock reason text,mock server,mock channel,21,7,21,8,0,9,14,,,,,,14
2080,01/01/2021-00:00:00,bot12#1001,41,mock reason text,mock server,mock channel,144,3,55,4,144,5,114,,,,,,114
2081,01/01/2021-00:00:00,bot41#796,43,mock reason text,mock server,mock channel,21,3,21,4,55,5,32,,,,,,32
2082,01/01/2021-00:00:00,bot9#1353,41,mock reason text,mock server,mock channel,55,2,21,3,144,4,73,,,,,,73
2083,01/01/2021-00:00:00,bot9#1702,6,mock reason text,mock server,mock channel,144,1,0,2,55,3,66,,,,,,66
2084,01/01/2021-00:00:00,bot10#1399,13,mock reason text,mock server,mock channel,0,9,144,0,144,1,96,,,,,,96
2085,01/01/2021-00:00:00,bot23#863,19,mock reason text,mock server,mock channel,13,0,0,1,13,2,8,,,,,,8
2086,01/01/2021-00:00:00,bot14#1864,33,mock reason text,mock server,mock channel,144,1,0,2,21,3,55,,,,,,55
2087,01/01/2021-00:00:00,bot12#1012,9,mock reason text,mock server,mock channel,13,3,21,4,0,5,11,,,,,,11
2088,01/01/2021-00:00:00,bot0#823,22,mock reason text,mock server,mock channel,144,3,144,4,55,5,114,,,,,,114
2089,01/01/2021-00:00:00,bot1#256,44,mock reason text,mock server,mock channel,55,4,144,5,55,6,84,,,,,,84
2090,01/01/2021-00:00:00,bot2#1663,27,mock reason text,mock server,mock channel,55,3,55,4,55,5,55,,,,,,55
2091,01/01/2021-00:00:00,bot14#232,37,mock reason text,mock server,mock channel,13,4,13,5,13,6,13,,,,,,13
2092,01/01/2021-00:00:00,bot48#1705,33,mock reason text,mock server,mock channel,144,0,55,1,0,2,66,,,,,,66
2093,01/01/2021-00:00:00,bot12#1838,37,mock reason text,mock server,mock channel,21,1,13,2,21,3,18,,,,,,18
2094,01/01/2021-00:00:00,bot32#1931,0,mock reason text,mock server,mock channel,55,5,55,6,21,7,43,,,,,,43
2095,01/01/2021-00:00:00,bot29#332,8,mock reason text,mock server,mock channel,55,0,21,1,55,2,43,,,,,,43
2096,01/01/2021-00:00:00,bot1#711,14,mock reason text,mock server,mock channel,55,7,144,8,0,9,66,,,,,,66
2097,01/01/2021-00:00:00,bot10#535,16,mock reason text,mock server,mock channel,55,9,55,0,21,1,43,,,,,,43
2098,01/01/2021-00:00:00,bot14#742,9,mock reason text,mock server,mock channel,55,3,13,4,144,5,70,,,,,,70
2099,01/01/2021-00:00:00,bot4#1605,19,mock reason text,mock server,mock channel,13,7,13,8,0,9,8,,,,,,8
2100,01/01/2021-00:00:00,bot7#995,0,mock reason text,mock server,mock channel,55,2,0,3,21,4,25,,,,,,25
2101,01/01/2021-00:00:00,bot41#996,9,mock reason text,mock server,mock channel,144,9,0,0,144,1,96,,,,,,96
2102,01/01/2021-00:00:00,bot0#1485,12,mock reason text,mock server,mock channel,21,1,13,2,21,3,18,,,,,,18
2103,01/01/2021-00:00:00,bot10#1139,22,mock reason text,mock server,mock channel,55,5,144,6,144,7,114,,,,,,114
2104,01/01/2021-00:00:00,bot5#1215,37,mock reason text,mock server,mock channel,0,5,144,6,55,7,66,,,,,,66
2105,01/01/2021-00:00:00,bot2#137,15,mock reason text,mock server,mock channel,0,4,0,5,0,6,0,,,,,,0
2106,01/01/2021-00:00:00,bot10#603,16,mock reason text,mock server,mock channel,144,6,0,7,21,8,55,,,,,,55
2107,01/01/2021-00:00:00,bot11#87,36,mock reason text,mock server,mock channel,0,4,0,5,13,6,4,,,,,,4
2108,01/01/2021-00:00:00,bot12#164,16,mock reason text,mock server,mock channel,55,4,0,5,21,6,25,,,,,,25
2109,01/01/2021-00:00:00,bot12#1837,14,mock reason text,mock server,mock channel,0,4,0,5,21,6,7,,,,,,7
2110,01/01/2021-00:00:00,bot6#1002,40,mock reason text,mock server,mock channel,55,6,13,7,55,8,41,,,36,,addition comment,77
2111,01/01/2021-00:00:00,bot2#718,16,mock reason text,mock server,mock channel,0,2,0,3,0,4,0,,,,,,0
2112,01/01/2021-00:00:00,bot48#1705,23,mock reason text,mock server,mock channel,144,4,144,5,0,6,96,,,,,,96
2113,01/01/2021-00:00:00,bot8#483,32,mock reason text,mock server,mock channel,13,5,13,6,0,7,8,,,,,,8
2114,01/01/2021-00:00:00,bot0#922,19,mock reason text,mock server,mock channel,21,8,21,9,13,0,18,,,,,,18
2115,01/01/2021-00:00:00,bot2#1555,3,mock reason text,mock server,mock channel,21,4,21,5,13,6,18,,,,,,18
2116,01/01/2021-00:00:00,bot7#941,39,mock reason text,mock server,mock channel,21,3,13,4,13,5,15,,,11,,addition comment,26
2117,01/01/2021-00:00:00,bot20#680,2,mock reason text,mock server,mock channel,144,5,144,6,144,7,144,,,,,,144
2118,01/01/2021-00:00:00,bot2#488,37,mock reason text,mock server,mock channel,21,4,55,5,21,6,32,,,2,,addition comment,34
2119,01/01/2021-00:00:00,bot20#1525,26,mock reason text,mock server,mock channel,55,7,55,8,144,9,84,,,,,,84
2120,01/01/2021-00:00:00,bot20#1163,42,mock reason text,mock server,mock channel,13,2,13,3,0,4,8,,,1,,addition comment,9
2121,01/01/2021-00:00:00,bot17#455,33,mock reason text,mock server,mock channel,55,0,55,1,21,2,43,,,,,,43
2122,01/01/2021-00:00:00,bot6#1376,37,mock reason text,mock server,mock channel,144,1,55,2,144,3,114,,,,,,114
2123,01/01/2021-00:00:00,bot0#1675,11,mock reason text,mock server,mock channel,55,8,55,9,21,0,43,,,,,,43
2124,01/01/2021-00:00:00,bot15#1202,23,mock reason text,mock server,mock channel,144,5,21,6,55,7,73,,TRUE,,,,0
2125,01/01/2021-00:00:00,bot10#1813,40,mock reason text,mock server,mock channel,55,6,13,7,0,8,22,,,,,,22
2126,01/01/2021-00:00:00,bot14#1875,10,mock reason text,mock server,mock channel,55,4,55,5,144,6,84,,,,,,84
2127,01/01/2021-00:00:00,bot12#1589,4,mock reason text,mock server,mock channel,55,0,55,1,55,2,55,,,,,,55
2128,01/01/2021-00:00:00,bot10#556,46,mock reason text,mock server,mock channel,13,8,21,9,0,0,11,,,,,,11
2129,01/01/2021-00:00:00,bot41#1013,47,mock reason text,mock server,mock channel,55,3,144,4,21,5,73,,,,,,73
2130,01/01/2021-00:00:00,bot2#405,25,mock reason text,mock server,mock channel,144,5,21,6,13,7,59,,TRUE,,,,0
2131,01/01/2021-00:00:00,bot4#1188,36,mock reason text,mock server,mock channel,0,5,55,6,0,7,18,,,,,,18
2132,01/01/2021-00:00:00,bot2#632,9,mock reason text,mock server,mock channel,144,1,0,2,55,3,66,,,,,,66
